data,localizacao,condutividade_uniao,coord_x_m,coord_y_m,altitude_m,sistema_aquifero,estado,freguesia
2000-10-02 00:00:00,442/510,481.0,112264.0,187123.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2001-03-19 00:00:00,442/510,375.0,112264.0,187123.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2001-09-25 11:30:00,442/510,340.0,112264.0,187123.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2002-09-30 00:00:00,442/510,499.0,112264.0,187123.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2003-03-17 00:00:00,442/510,379.0,112264.0,187123.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2003-09-29 00:00:00,442/510,552.0,112264.0,187123.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2004-03-30 00:00:00,442/510,512.0,112264.0,187123.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2004-09-27 00:00:00,442/510,517.0,112264.0,187123.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2006-02-15 00:00:00,442/510,505.0,112264.0,187123.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2006-09-12 00:00:00,442/510,503.0,112264.0,187123.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2007-02-14 00:00:00,442/510,480.0,112264.0,187123.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2007-10-08 00:00:00,442/510,560.0,112264.0,187123.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2008-02-26 00:00:00,442/510,530.0,112264.0,187123.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2000-03-27 00:00:00,442/517,298.0,115618.0,183380.0,27.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ARRENTELA
2000-10-16 00:00:00,442/517,266.0,115618.0,183380.0,27.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ARRENTELA
2001-04-09 10:30:00,442/517,267.0,115618.0,183380.0,27.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ARRENTELA
2001-10-15 10:30:00,442/517,272.0,115618.0,183380.0,27.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ARRENTELA
2002-04-08 00:00:00,442/517,294.0,115618.0,183380.0,27.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ARRENTELA
2002-10-28 00:00:00,442/517,261.0,115618.0,183380.0,27.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ARRENTELA
2003-10-21 00:00:00,442/517,320.0,115618.0,183380.0,27.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ARRENTELA
2004-03-08 00:00:00,442/517,294.0,115618.0,183380.0,27.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ARRENTELA
2004-10-11 00:00:00,442/517,377.0,115618.0,183380.0,27.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ARRENTELA
2006-10-11 00:00:00,442/517,300.0,115618.0,183380.0,27.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ARRENTELA
2007-04-10 00:00:00,442/517,290.0,115618.0,183380.0,27.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ARRENTELA
2007-10-09 00:00:00,442/517,310.0,115618.0,183380.0,27.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ARRENTELA
2008-03-10 00:00:00,442/517,290.0,115618.0,183380.0,27.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ARRENTELA
2000-03-01 00:00:00,442/536,389.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2000-09-18 00:00:00,442/536,336.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2001-02-12 00:00:00,442/536,336.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2001-09-03 14:15:00,442/536,339.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2002-09-02 00:00:00,442/536,448.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2003-03-12 00:00:00,442/536,336.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2003-09-01 00:00:00,442/536,388.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2004-03-01 00:00:00,442/536,358.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2004-09-06 00:00:00,442/536,362.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2006-02-13 00:00:00,442/536,360.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2007-02-12 00:00:00,442/536,360.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2007-09-18 00:00:00,442/536,370.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2008-02-20 00:00:00,442/536,360.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2016-04-12 00:00:00,442/536,241.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2016-10-25 00:00:00,442/536,258.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2017-04-13 00:00:00,442/536,420.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2017-10-03 00:00:00,442/536,320.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2018-04-12 00:00:00,442/536,350.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2018-08-21 00:00:00,442/536,320.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2018-10-23 00:00:00,442/536,360.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2018-12-26 00:00:00,442/536,370.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2019-02-26 00:00:00,442/536,380.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2019-05-10 00:00:00,442/536,360.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2019-06-12 00:00:00,442/536,360.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2019-08-13 00:00:00,442/536,360.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2019-10-29 00:00:00,442/536,380.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2019-12-30 00:00:00,442/536,370.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2020-02-12 00:00:00,442/536,390.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2020-04-28 00:00:00,442/536,390.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2020-06-30 00:00:00,442/536,380.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2020-08-25 00:00:00,442/536,420.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2020-10-13 00:00:00,442/536,430.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2021-01-26 00:00:00,442/536,410.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2021-03-16 00:00:00,442/536,410.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2021-05-25 00:00:00,442/536,393.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2021-07-27 00:00:00,442/536,408.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2021-09-28 00:00:00,442/536,413.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2021-11-16 00:00:00,442/536,402.0,119820.0,188060.0,35.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2000-03-27 00:00:00,442/84,464.0,110887.0,185501.0,20.8,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2000-10-16 00:00:00,442/84,386.0,110887.0,185501.0,20.8,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2001-04-09 12:00:00,442/84,405.0,110887.0,185501.0,20.8,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2002-04-08 00:00:00,442/84,399.0,110887.0,185501.0,20.8,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2002-10-21 00:00:00,442/84,375.0,110887.0,185501.0,20.8,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2003-10-21 00:00:00,442/84,454.0,110887.0,185501.0,20.8,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2004-10-11 00:00:00,442/84,416.0,110887.0,185501.0,20.8,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2006-03-27 00:00:00,442/84,448.0,110887.0,185501.0,20.8,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2006-10-11 00:00:00,442/84,485.0,110887.0,185501.0,20.8,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2006-02-22 00:00:00,443/1118,129.0,124269.0,184417.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALHOS VEDROS
2007-02-26 00:00:00,443/1118,120.0,124269.0,184417.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALHOS VEDROS
2008-02-25 00:00:00,443/1118,120.0,124269.0,184417.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALHOS VEDROS
2008-09-30 00:00:00,443/1118,120.0,124269.0,184417.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALHOS VEDROS
2000-03-20 00:00:00,443/263,174.0,132250.0,183270.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO
2000-10-09 00:00:00,443/263,152.0,132250.0,183270.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO
2001-03-21 00:00:00,443/263,178.0,132250.0,183270.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO
2001-10-08 10:10:00,443/263,163.0,132250.0,183270.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO
2002-03-25 00:00:00,443/263,175.0,132250.0,183270.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO
2002-10-07 00:00:00,443/263,159.0,132250.0,183270.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO
2003-03-31 00:00:00,443/263,173.0,132250.0,183270.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO
2003-10-13 00:00:00,443/263,188.0,132250.0,183270.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO
2004-04-26 00:00:00,443/263,173.0,132250.0,183270.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO
2004-10-18 00:00:00,443/263,173.0,132250.0,183270.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO
2006-04-10 00:00:00,443/263,218.0,132250.0,183270.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO
2006-10-23 00:00:00,443/263,222.0,132250.0,183270.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO
2007-11-14 00:00:00,443/263,180.0,132250.0,183270.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO
2008-04-08 00:00:00,443/263,180.0,132250.0,183270.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO
2000-03-01 00:00:00,443/38,785.0,120160.0,187700.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2000-09-18 00:00:00,443/38,680.0,120160.0,187700.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2001-02-12 00:00:00,443/38,452.0,120160.0,187700.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2001-09-03 13:45:00,443/38,759.0,120160.0,187700.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2002-09-02 00:00:00,443/38,341.0,120160.0,187700.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2003-03-12 00:00:00,443/38,777.0,120160.0,187700.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2003-09-01 00:00:00,443/38,634.0,120160.0,187700.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2004-03-01 00:00:00,443/38,867.0,120160.0,187700.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2004-09-06 00:00:00,443/38,740.0,120160.0,187700.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2006-02-13 00:00:00,443/38,427.0,120160.0,187700.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,LAVRADIO
2000-03-20 00:00:00,443/46,628.0,131860.0,180060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA
2000-10-09 00:00:00,443/46,535.0,131860.0,180060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA
2001-03-21 00:00:00,443/46,542.0,131860.0,180060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA
2001-10-08 10:35:00,443/46,509.0,131860.0,180060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA
2002-10-07 00:00:00,443/46,539.0,131860.0,180060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA
2003-03-31 00:00:00,443/46,542.0,131860.0,180060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA
2003-10-13 00:00:00,443/46,621.0,131860.0,180060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA
2004-04-26 00:00:00,443/46,358.0,131860.0,180060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA
2004-10-18 00:00:00,443/46,577.0,131860.0,180060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA
2006-04-10 00:00:00,443/46,593.0,131860.0,180060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA
2006-10-23 00:00:00,443/46,490.0,131860.0,180060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA
2007-03-19 00:00:00,443/46,570.0,131860.0,180060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA
2008-04-08 00:00:00,443/46,580.0,131860.0,180060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA
2001-09-03 11:50:00,443/48,129.0,121600.0,187300.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DA AMOREIRA
2002-02-18 12:05:00,443/48,126.0,121600.0,187300.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DA AMOREIRA
2002-09-02 00:00:00,443/48,135.0,121600.0,187300.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DA AMOREIRA
2003-09-09 00:00:00,443/48,147.0,121600.0,187300.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DA AMOREIRA
2004-02-16 00:00:00,443/48,142.0,121600.0,187300.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DA AMOREIRA
2004-09-20 00:00:00,443/48,143.0,121600.0,187300.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DA AMOREIRA
2006-02-22 00:00:00,443/48,139.0,121600.0,187300.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DA AMOREIRA
2007-02-26 00:00:00,443/48,150.0,121600.0,187300.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DA AMOREIRA
2008-02-25 00:00:00,443/48,140.0,121600.0,187300.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DA AMOREIRA
2008-09-30 00:00:00,443/48,150.0,121600.0,187300.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DA AMOREIRA
2001-09-03 10:50:00,443/733,104.0,124410.0,182730.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALHOS VEDROS
2002-02-18 10:00:00,443/733,123.0,124410.0,182730.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALHOS VEDROS
2002-09-02 00:00:00,443/733,105.0,124410.0,182730.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALHOS VEDROS
2003-09-09 00:00:00,443/733,122.0,124410.0,182730.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALHOS VEDROS
2004-02-16 00:00:00,443/733,111.0,124410.0,182730.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALHOS VEDROS
2004-09-20 00:00:00,443/733,111.0,124410.0,182730.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALHOS VEDROS
2000-03-20 00:00:00,443/734,233.0,128950.0,180150.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO
2000-10-09 00:00:00,443/734,206.0,128950.0,180150.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO
2001-03-21 00:00:00,443/734,96.3,128950.0,180150.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO
2001-10-08 11:05:00,443/734,97.0,128950.0,180150.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO
2002-03-25 00:00:00,443/734,238.0,128950.0,180150.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO
2002-10-07 00:00:00,443/734,216.0,128950.0,180150.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO
2003-03-31 00:00:00,443/734,99.0,128950.0,180150.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO
2003-10-13 00:00:00,443/734,271.0,128950.0,180150.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO
2004-04-26 00:00:00,443/734,226.0,128950.0,180150.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO
2004-10-18 00:00:00,443/734,120.0,128950.0,180150.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO
2006-04-10 00:00:00,443/734,174.0,128950.0,180150.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO
2006-10-23 00:00:00,443/734,115.0,128950.0,180150.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO
2000-03-01 00:00:00,443/920,209.0,126050.0,188020.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2000-09-18 00:00:00,443/920,170.0,126050.0,188020.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2001-02-12 00:00:00,443/920,170.0,126050.0,188020.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2001-09-03 09:30:00,443/920,178.0,126050.0,188020.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2002-02-18 11:35:00,443/920,173.0,126050.0,188020.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2002-09-02 00:00:00,443/920,174.0,126050.0,188020.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2003-09-09 00:00:00,443/920,204.0,126050.0,188020.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2006-02-22 00:00:00,443/920,316.0,126050.0,188020.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2007-02-26 00:00:00,443/920,550.0,126050.0,188020.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2007-10-15 00:00:00,443/920,310.0,126050.0,188020.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2008-02-25 00:00:00,443/920,300.0,126050.0,188020.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2008-09-30 00:00:00,443/920,320.0,126050.0,188020.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2000-03-01 00:00:00,443/922,273.0,128410.0,186140.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2000-09-18 00:00:00,443/922,246.0,128410.0,186140.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2001-02-12 00:00:00,443/922,233.0,128410.0,186140.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2001-09-03 09:55:00,443/922,252.0,128410.0,186140.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2002-02-18 11:00:00,443/922,238.0,128410.0,186140.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2002-09-02 00:00:00,443/922,246.0,128410.0,186140.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2003-09-09 00:00:00,443/922,328.0,128410.0,186140.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2004-09-20 00:00:00,443/922,365.0,128410.0,186140.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2006-02-22 00:00:00,443/922,361.0,128410.0,186140.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2007-02-26 00:00:00,443/922,370.0,128410.0,186140.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2007-10-15 00:00:00,443/922,360.0,128410.0,186140.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2008-02-25 00:00:00,443/922,360.0,128410.0,186140.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2008-09-30 00:00:00,443/922,360.0,128410.0,186140.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2000-03-01 00:00:00,443/940,191.0,125750.0,183870.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2000-09-18 00:00:00,443/940,220.0,125750.0,183870.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2001-02-12 00:00:00,443/940,208.0,125750.0,183870.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2001-09-03 00:00:00,443/940,623.0,125750.0,183870.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2002-02-18 00:00:00,443/940,217.0,125750.0,183870.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2002-09-02 00:00:00,443/940,215.0,125750.0,183870.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2003-09-09 00:00:00,443/940,316.0,125750.0,183870.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2004-02-16 00:00:00,443/940,245.0,125750.0,183870.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2004-09-20 00:00:00,443/940,233.0,125750.0,183870.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA
2000-03-20 00:00:00,444/10,186.0,146650.0,185060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO
2000-10-09 00:00:00,444/10,145.0,146650.0,185060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO
2002-03-25 00:00:00,444/10,175.0,146650.0,185060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO
2002-10-07 00:00:00,444/10,151.0,146650.0,185060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO
2003-03-31 00:00:00,444/10,145.0,146650.0,185060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO
2003-10-13 00:00:00,444/10,180.0,146650.0,185060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO
2004-04-26 00:00:00,444/10,167.0,146650.0,185060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO
2004-10-18 00:00:00,444/10,148.0,146650.0,185060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO
2006-04-10 00:00:00,444/10,174.0,146650.0,185060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO
2006-10-23 00:00:00,444/10,164.0,146650.0,185060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO
2007-03-19 00:00:00,444/10,170.0,146650.0,185060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO
2007-11-14 00:00:00,444/10,170.0,146650.0,185060.0,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO
